STRUCTURE,STRUCTURE_ID,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2020-02,72324
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2020-04,29
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2020-05,22111
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2020-06,71267
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2020-09,71
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2020-10,79
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2020-11,125
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2021-01,64111
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2021-05,69844
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2021-06,73
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2021-08,106
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2021-09,27
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2021-10,140357
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2021-11,54
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2021-12,19
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2022-06,80697
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2022-07,33
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2022-08,77895
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2022-10,7800
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2023-01,385
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2023-02,115
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2023-03,9023
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2023-04,180
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2023-07,33432
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2024-01,244324
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2024-02,179061
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2024-05,191039
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2024-11,215655
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2024-12,89
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2025-07,125255
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2025-08,73
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,4,2,VALUE_EUR,2025-10,70359
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-01,152
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-02,29296
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-03,5004
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-04,9267
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-05,128
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-06,1179
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-07,9644
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-08,20042
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-09,191
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-10,11374
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-11,6600
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2015-12,710
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-01,39426
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-02,1314
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-03,64766
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-04,27652
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-05,53053
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-06,135
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-08,535
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-09,1186
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-10,43174
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-11,54692
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2016-12,21686
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-01,12114
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-02,78877
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-03,59193
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-04,44711
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-05,48075
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-06,33878
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-07,39137
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-08,53755
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-09,70695
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-10,33609
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-11,43849
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2017-12,16209
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-01,16259
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-02,46784
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-03,31408
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-04,41845
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-05,27557
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-06,216
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-07,13090
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-08,6508
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-10,21222
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-11,30282
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2018-12,7523
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2019-01,34962
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2019-02,15210
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2019-03,38887
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2019-05,16332
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2019-06,31507
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2019-09,13496
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2019-10,13295
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2019-12,44424
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2020-01,43156
dataflow,ESTAT:DS-059331(1.0),M,IS,AE,5,2,VALUE_EUR,2020-02,11684
