DATAFLOW,LAST UPDATE,freq,currency,bop_item,sector10,sectpart,stk_flow,partner,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-03,51.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-04,394.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-05,394.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-06,394.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-07,1279.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-08,1279.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-09,1279.00,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-10,142.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-11,142.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2012-12,142.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-01,286.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-02,286.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-03,286.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-04,663.63,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-05,663.63,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-06,663.63,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-07,1560.40,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-08,1560.40,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-09,1560.40,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-10,419.50,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-11,419.50,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2013-12,419.50,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-01,302.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-02,302.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-03,302.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-04,722.03,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-05,722.03,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-06,722.03,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-07,1640.83,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-08,1640.83,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-09,1640.83,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-10,459.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-11,459.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2014-12,459.97,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-01,358.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-02,358.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-03,358.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-04,786.23,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-05,786.23,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-06,786.23,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-07,1849.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-08,1849.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-09,1849.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-10,517.80,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-11,517.80,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2015-12,517.80,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-01,388.03,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-02,388.03,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-03,388.03,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-04,843.47,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-05,843.47,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-06,843.47,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-07,2106.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-08,2106.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-09,2106.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-10,574.60,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-11,574.60,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2016-12,574.60,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-01,438.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-02,438.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-03,438.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-04,981.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-05,981.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-06,981.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-07,2283.80,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-08,2283.80,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-09,2283.80,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-10,601.17,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-11,601.17,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2017-12,601.17,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-01,450.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-02,450.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-03,450.93,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-04,1061.87,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-05,1061.87,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-06,1061.87,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-07,2449.70,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-08,2449.70,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-09,2449.70,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-10,662.40,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-11,662.40,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2018-12,662.40,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-01,485.43,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-02,485.43,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-03,485.43,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-04,1200.47,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-05,1200.47,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-06,1200.47,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-07,2655.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-08,2655.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-09,2655.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-10,784.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-11,784.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2019-12,784.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-01,464.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-02,464.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-03,464.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-04,477.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-05,477.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-06,477.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-07,1485.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-08,1485.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-09,1485.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-10,549.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-11,549.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2020-12,549.20,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-01,422.17,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-02,422.17,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-03,422.17,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-04,802.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-05,802.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-06,802.37,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-07,2697.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-08,2697.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-09,2697.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-10,851.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-11,851.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2021-12,851.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-01,612.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-02,612.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-03,612.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-04,1423.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-05,1423.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-06,1423.67,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-07,3421.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-08,3421.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-09,3421.10,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-10,1113.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-11,1113.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2022-12,1113.07,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2023-01,847.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2023-02,847.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2023-03,847.33,,
ESTAT:BOP_C6_Q(1.0),12/01/26 23:00:00,Quarterly,Million euro,Services,Total economy,Total economy,Credit,Rest of the world,Croatia,2023-04,1707.53,,
